YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,EV,5425,N870AS,ATL,CRW,1217,1227,10,16,1243,78,55,363,1338,2,1335,1340,5,0,0,X,0,0,0,0,0
2015,1,1,4,US,1805,N708UW,ATL,CLT,1959,1951,-8,25,2016,74,44,226,2100,7,2113,2107,-6,0,0,X,0,0,0,0,0
2015,1,1,4,UA,257,N505UA,JFK,SFO,1405,1406,1,14,1420,398,366,2586,1726,4,1743,1730,-13,0,0,X,0,0,0,0,0
2015,1,1,4,EV,6153,N16541,ORD,GSO,1850,1854,4,12,1906,109,78,589,2124,3,2139,2127,-12,0,0,X,0,0,0,0,0
2015,1,1,4,B6,908,N563JB,STT,SJU,1305,1252,-13,39,1331,43,18,68,1349,8,1348,1357,9,0,0,X,0,0,0,0,0
2015,1,2,5,OO,5622,N960SW,ORD,DSM,0744,0739,-5,12,0751,80,65,299,0856,3,0904,0859,-5,0,0,X,0,0,0,0,0
2015,1,1,4,DL,978,N693DL,SAN,SLC,0615,0611,-4,20,0631,121,89,626,0900,6,0916,0906,-10,0,0,X,0,0,0,0,0
2015,1,2,5,WN,4274,N685SW,AUS,MCO,0635,0631,-4,17,0648,145,127,994,0955,7,1000,1002,2,0,0,X,0,0,0,0,0
2015,1,1,4,US,404,N809AW,SJC,PHX,1915,1914,-1,12,1926,104,87,621,2153,10,2159,2203,4,0,0,X,0,0,0,0,0
2015,1,1,4,US,2066,N118US,CLT,LGA,1305,1358,53,8,1406,107,75,544,1521,6,1452,1527,35,0,0,X,0,6,0,29,0
2015,1,2,5,OO,6415,N679SA,DEN,GTF,1040,1101,21,13,1114,120,91,624,1245,4,1240,1249,9,0,0,X,0,0,0,0,0
2015,1,2,5,UA,480,N837UA,DCA,IAH,0801,0753,-8,11,0804,213,193,1208,1017,13,1034,1030,-4,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1473,N693DL,SEA,JFK,1215,1216,1,17,1233,309,264,2422,1957,7,2024,2004,-20,0,0,X,0,0,0,0,0
2015,1,2,5,AS,114,N467AS,ANC,SEA,0220,0214,-6,18,0232,200,165,1448,0617,6,0640,0623,-17,0,0,X,0,0,0,0,0
2015,1,1,4,WN,484,N200WN,ALB,MCO,1510,1505,-5,7,1512,185,160,1073,1752,5,1815,1757,-18,0,0,X,0,0,0,0,0
2015,1,1,4,UA,587,N832UA,SEA,SFO,1615,1625,10,16,1641,129,101,679,1822,5,1824,1827,3,0,0,X,0,0,0,0,0
2015,1,1,4,US,431,N565UW,LAS,CLT,2259,2258,-1,16,2314,242,215,1916,0549,10,0601,0559,-2,0,0,X,0,0,0,0,0
2015,1,1,4,WN,480,N525SW,HOU,CRP,1040,1040,0,10,1050,50,41,187,1131,4,1130,1135,5,0,0,X,0,0,0,0,0
2015,1,2,5,US,1842,N717UW,FLL,DCA,0659,0717,18,12,0729,141,121,899,0930,3,0920,0933,13,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2163,N964DN,MSP,PDX,0915,0923,8,9,0932,242,205,1426,1057,4,1117,1101,-16,0,0,X,0,0,0,0,0
2015,1,1,4,B6,940,N375JB,SRQ,BOS,1401,1351,-10,7,1358,175,158,1220,1636,4,1656,1640,-16,0,0,X,0,0,0,0,0
2015,1,2,5,OO,6291,N788SK,FAT,SFO,0648,0646,-2,59,0745,67,32,158,0817,4,0755,0821,26,0,0,X,26,0,0,0,0
2015,1,2,5,DL,1941,N370NB,MHT,ATL,0630,0628,-2,17,0645,191,168,952,0933,20,0941,0953,12,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1612,N909DA,ORD,ATL,1530,1530,0,13,1543,118,84,606,1807,4,1828,1811,-17,0,0,X,0,0,0,0,0
2015,1,1,4,US,1709,N677AW,EWR,CLT,0610,0616,6,29,0645,121,95,529,0820,6,0811,0826,15,0,0,X,9,0,6,0,0
2015,1,1,4,MQ,3032,N900MQ,DFW,GRI,2005,2001,-4,16,2017,103,72,561,2129,9,2148,2138,-10,0,0,X,0,0,0,0,0
2015,1,1,4,DL,582,N318NB,DTW,BOS,2011,2009,-2,13,2022,114,69,632,2131,5,2205,2136,-29,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5988,N17115,DEN,SDF,0958,1009,11,17,1026,151,115,1024,1421,6,1429,1427,-2,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1897,N485WN,PIT,ATL,0745,0743,-2,8,0751,125,89,526,0920,30,0950,0950,0,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4399,N14972,MAF,IAH,1051,NA,NA,NA,NA,88,NA,429,NA,NA,1219,NA,NA,0,1,C,0,0,0,0,0
2015,1,2,5,EV,6151,N14953,GSO,ORD,1013,1032,19,9,1041,122,102,589,1123,5,1115,1128,13,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1525,N353NB,SLC,JAC,1345,1503,78,17,1520,63,35,205,1555,4,1448,1559,71,0,0,X,0,0,71,0,0
2015,1,2,5,WN,1002,N523SW,MSY,HOU,0620,0620,0,13,0633,75,55,302,0728,10,0735,0738,3,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1169,N3LDAA,ORD,LAX,1005,1000,-5,15,1015,270,244,1744,1219,7,1235,1226,-9,0,0,X,0,0,0,0,0
2015,1,2,5,US,718,N558UW,SFO,PHL,0825,0822,-3,15,0837,317,284,2521,1621,9,1642,1630,-12,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1023,N520AA,DFW,AUS,1150,NA,NA,NA,NA,60,NA,190,NA,NA,1250,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,B6,672,N606JB,FLL,LGA,1835,1833,-2,13,1846,167,142,1076,2108,7,2122,2115,-7,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2596,N906AT,ORF,ATL,0805,0757,-8,14,0811,120,85,516,0936,15,1005,0951,-14,0,0,X,0,0,0,0,0
2015,1,1,4,UA,682,N402UA,ORD,LGA,1300,1311,11,20,1331,133,88,733,1559,4,1613,1603,-10,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1815,N581NW,MSP,ATL,0855,0923,28,24,0947,156,115,907,1242,6,1231,1248,17,0,0,X,0,0,17,0,0
2015,1,2,5,UA,419,N453UA,EWR,TPA,0758,0757,-1,12,0809,181,153,997,1042,6,1059,1048,-11,0,0,X,0,0,0,0,0
2015,1,1,4,US,2064,N538UW,CLT,LGA,1150,1151,1,17,1208,112,76,544,1324,6,1342,1330,-12,0,0,X,0,0,0,0,0
2015,1,1,4,AA,221,N3CPAA,DFW,SFO,1150,1155,5,18,1213,225,193,1464,1326,4,1335,1330,-5,0,0,X,0,0,0,0,0
2015,1,2,5,OO,6222,N941SW,ORD,FSD,0814,0810,-4,20,0830,102,83,462,0953,4,0956,0957,1,0,0,X,0,0,0,0,0
2015,1,1,4,UA,470,NA,HNL,LAX,2358,NA,NA,NA,NA,335,NA,2556,NA,NA,0733,NA,NA,0,1,A,0,0,0,0,0
2015,1,1,4,WN,1050,N216WR,MCO,DEN,1805,1800,-5,9,1809,245,220,1546,1949,10,2010,1959,-11,0,0,X,0,0,0,0,0
2015,1,1,4,AS,509,N644AS,SNA,SEA,1110,1056,-14,7,1103,159,144,978,1327,4,1349,1331,-18,0,0,X,0,0,0,0,0
2015,1,1,4,US,421,N748UW,RNO,PHX,1915,1916,1,10,1926,101,83,601,2149,4,2156,2153,-3,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1158,N375NC,SLC,MCO,1030,1034,4,13,1047,259,232,1931,1639,9,1649,1648,-1,0,0,X,0,0,0,0,0
2015,1,1,4,UA,760,N588UA,SFO,JFK,1055,1104,9,18,1122,330,317,2586,1939,10,1925,1949,24,0,0,X,24,0,0,0,0
2015,1,1,4,WN,125,N358SW,BWI,JAX,2020,2055,35,19,2114,125,102,663,2256,6,2225,2302,37,0,0,X,2,0,35,0,0
2015,1,1,4,AA,1331,N558AA,ORD,STL,1955,1947,-8,8,1955,65,47,258,2042,3,2100,2045,-15,0,0,X,0,0,0,0,0
2015,1,1,4,WN,59,N945WN,PHX,SAN,1510,1529,19,11,1540,65,50,304,1530,3,1515,1533,18,0,0,X,0,0,13,5,0
2015,1,1,4,EV,5978,N12921,ORD,IND,1025,1019,-6,15,1034,63,29,177,1203,6,1228,1209,-19,0,0,X,0,0,0,0,0
2015,1,2,5,AS,454,N413AS,SEA,LAX,0610,0605,-5,16,0621,155,119,954,0820,18,0845,0838,-7,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6523,N754SK,PHX,LAX,0645,0701,16,17,0718,96,61,370,0719,4,0721,0723,2,0,0,X,0,0,0,0,0
2015,1,1,4,AS,129,N469AS,SEA,FAI,1930,1929,-1,17,1946,232,202,1533,2208,4,2222,2212,-10,0,0,X,0,0,0,0,0
2015,1,1,4,AS,97,N619AS,SEA,ANC,1420,1417,-3,12,1429,220,207,1448,1656,3,1700,1659,-1,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1590,N13750,ORD,DFW,0947,1759,492,21,1820,161,145,802,2045,9,1228,2054,506,0,0,X,14,0,25,467,0
2015,1,1,4,EV,4645,N24103,MSP,EWR,1624,1619,-5,23,1642,166,119,1008,1941,11,2010,1952,-18,0,0,X,0,0,0,0,0
2015,1,1,4,HA,104,N477HA,LIH,HNL,0628,0621,-7,6,0627,32,18,102,0645,6,0700,0651,-9,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1174,N4YLAA,RNO,DFW,0715,0736,21,18,0754,200,180,1345,1254,11,1235,1305,30,0,0,X,9,0,21,0,0
2015,1,2,5,UA,325,N425UA,PBI,IAH,0615,0622,7,12,0634,170,134,956,0748,5,0805,0753,-12,0,0,X,0,0,0,0,0
2015,1,2,5,AS,61,N794AS,JNU,YAK,1010,1138,88,12,1150,61,37,199,1227,5,1111,1232,81,0,0,X,0,0,2,79,0
2015,1,1,4,WN,1358,N508SW,DAL,MSY,1325,1326,1,12,1338,80,61,436,1439,13,1445,1452,7,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1262,N190DN,LAX,JFK,2300,2300,0,15,2315,311,269,2475,0644,16,0711,0700,-11,0,0,X,0,0,0,0,0
2015,1,2,5,WN,222,N280WN,STL,DAL,0725,0723,-2,11,0734,110,94,546,0908,5,0915,0913,-2,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1316,N6705Y,DEN,ATL,1205,1200,-5,18,1218,165,138,1199,1636,5,1650,1641,-9,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1144,N37466,MCO,ORD,1747,1752,5,13,1805,181,149,1005,1934,7,1948,1941,-7,0,0,X,0,0,0,0,0
2015,1,2,5,OO,6539,N938SW,COS,ORD,0745,0739,-6,27,0806,155,112,911,1058,12,1120,1110,-10,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2794,N614MQ,MSN,DFW,1850,1902,12,12,1914,150,144,821,2138,4,2120,2142,22,0,0,X,10,0,0,12,0
2015,1,2,5,MQ,2888,N909MQ,DFW,MGM,0900,NA,NA,NA,NA,98,NA,622,NA,NA,1038,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,UA,408,N537UA,SFO,IAD,0745,0742,-3,14,0756,299,269,2419,1525,5,1544,1530,-14,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1142,N3DFAA,ORD,CLT,1755,1750,-5,13,1803,120,74,599,2017,11,2055,2028,-27,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2457,N303DQ,RSW,ATL,1437,1434,-3,9,1443,108,78,515,1601,4,1625,1605,-20,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1874,N434WN,MDW,MSP,1340,1340,0,9,1349,85,72,349,1501,4,1505,1505,0,0,0,X,0,0,0,0,0
2015,1,2,5,EV,4128,N12922,IAH,MOB,0720,0711,-9,15,0726,81,59,427,0825,4,0841,0829,-12,0,0,X,0,0,0,0,0
2015,1,1,4,AS,130,N457AS,FAI,SEA,0115,0107,-8,25,0132,213,186,1533,0538,7,0548,0545,-3,0,0,X,0,0,0,0,0
2015,1,1,4,EV,3927,N11165,IAH,MAF,1606,NA,NA,NA,NA,91,NA,429,NA,NA,1737,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,EV,4169,N14991,BHM,IAH,0840,1055,135,16,1111,112,98,562,1249,14,1032,1303,151,0,0,X,16,0,135,0,0
2015,1,2,5,UA,1524,N68822,ORD,IAH,0734,0741,7,14,0755,173,151,925,1026,12,1027,1038,11,0,0,X,0,0,0,0,0
2015,1,1,4,B6,1702,N807JB,FLL,JFK,0730,0729,-1,13,0742,164,142,1069,1004,4,1014,1008,-6,0,0,X,0,0,0,0,0
2015,1,2,5,OO,5229,N114SY,MSP,ORD,0550,0559,9,35,0634,91,56,334,0730,12,0721,0742,21,0,0,X,12,0,9,0,0
2015,1,1,4,B6,1445,N236JB,BOS,CLT,1541,1539,-2,13,1552,147,122,728,1754,9,1808,1803,-5,0,0,X,0,0,0,0,0
2015,1,1,4,NK,293,N531NK,PDX,LAS,1839,1831,-8,9,1840,121,102,763,2022,6,2040,2028,-12,0,0,X,0,0,0,0,0
2015,1,1,4,AS,308,N607AS,SEA,SFO,1525,1522,-3,15,1537,125,98,679,1715,5,1730,1720,-10,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5191,N763SK,LAX,OKC,1830,1829,-1,14,1843,167,151,1187,2314,6,2317,2320,3,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3474,N531MQ,BNA,LGA,0810,0800,-10,9,0809,130,93,764,1042,31,1120,1113,-7,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4403,N14977,AMA,IAH,1116,1106,-10,25,1131,97,78,517,1249,16,1253,1305,12,0,0,X,0,0,0,0,0
2015,1,2,5,WN,4368,N8643A,MDW,SEA,0855,0901,6,19,0920,280,244,1733,1124,6,1135,1130,-5,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3146,N604MQ,DFW,GCK,1230,1246,16,11,1257,83,62,404,1359,4,1353,1403,10,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2345,N472AA,ORD,DFW,1735,2016,161,18,2034,150,127,802,2241,5,2005,2246,161,0,0,X,0,0,67,94,0
2015,1,1,4,US,527,N819AW,MCI,PHX,2105,2057,-8,8,2105,172,152,1044,2237,18,2257,2255,-2,0,0,X,0,0,0,0,0
2015,1,1,4,NK,111,N522NK,DTW,LAS,0652,0714,22,11,0725,273,262,1749,0847,4,0825,0851,26,0,0,X,26,0,0,0,0
2015,1,1,4,DL,1066,N322NB,MSP,FSD,1325,1424,59,14,1438,61,36,196,1514,3,1426,1517,51,0,0,X,0,0,51,0,0
2015,1,1,4,EV,3926,N16525,LFT,IAH,1858,1857,-1,13,1910,67,57,201,2007,7,2005,2014,9,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4184,N12163,SLC,DEN,1426,1418,-8,15,1433,89,67,391,1540,14,1555,1554,-1,0,0,X,0,0,0,0,0
2015,1,1,4,US,853,N827AW,IAH,CLT,1205,1203,-2,26,1229,138,110,912,1519,8,1523,1527,4,0,0,X,0,0,0,0,0
2015,1,2,5,B6,15,N935JB,JFK,SFO,0659,0656,-3,27,0723,404,362,2586,1025,10,1043,1035,-8,0,0,X,0,0,0,0,0
2015,1,1,4,AS,35,N562AS,FLL,SEA,1830,1844,14,17,1901,405,366,2717,2207,5,2215,2212,-3,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4622,N14117,SAV,IAD,1423,1426,3,27,1453,101,79,515,1612,5,1604,1617,13,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5369,N973SW,ORD,STC,1141,1252,71,19,1311,87,69,394,1420,4,1308,1424,76,0,0,X,5,0,0,71,0
2015,1,1,4,EV,5500,N722EV,MDW,MSP,1245,1234,-11,15,1249,93,64,349,1353,4,1418,1357,-21,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1669,N7715E,TUS,SAN,0625,0622,-3,17,0639,75,55,368,0634,7,0640,0641,1,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1296,N998DL,ATL,PIT,1910,1903,-7,19,1922,104,72,526,2034,6,2054,2040,-14,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1657,N15710,SAT,DEN,0915,0932,17,10,0942,140,101,794,1023,21,1035,1044,9,0,0,X,0,0,0,0,0
2015,1,1,4,WN,948,N945WN,SAN,DAL,1545,1623,38,7,1630,165,144,1182,2054,7,2030,2101,31,0,0,X,0,0,16,15,0
2015,1,1,4,WN,1768,N907WN,PHX,MKE,1035,1034,-1,14,1048,195,164,1460,1432,6,1450,1438,-12,0,0,X,0,0,0,0,0
2015,1,1,4,B6,358,N624JB,BUR,JFK,2145,2150,5,10,2200,307,270,2465,0530,5,0552,0535,-17,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1852,N955DN,ATL,MSP,1350,1356,6,12,1408,167,136,907,1524,24,1537,1548,11,0,0,X,0,0,0,0,0
2015,1,1,4,EV,3255,N21130,SAV,EWR,1334,1331,-3,17,1348,126,101,708,1529,16,1540,1545,5,0,0,X,0,0,0,0,0
2015,1,1,4,US,1817,N179UW,ORD,CLT,1355,1403,8,15,1418,112,79,599,1637,17,1647,1654,7,0,0,X,0,0,0,0,0
2015,1,2,5,AA,222,N3HFAA,LAX,BOS,0655,0652,-3,18,0710,320,281,2611,1451,5,1515,1456,-19,0,0,X,0,0,0,0,0
2015,1,1,4,B6,1602,N503JB,FLL,JFK,2225,2307,42,16,2323,157,135,1069,0138,6,0102,0144,42,0,0,X,0,0,5,37,0
2015,1,1,4,EV,4596,N11107,STL,EWR,1808,1811,3,15,1826,142,104,872,2110,9,2130,2119,-11,0,0,X,0,0,0,0,0
2015,1,1,4,HA,380,N477HA,HNL,ITO,1722,1723,1,11,1734,51,33,216,1807,5,1813,1812,-1,0,0,X,0,0,0,0,0
2015,1,2,5,VX,251,N844VA,JFK,LAS,0945,0945,0,22,1007,350,333,2248,1240,7,1235,1247,12,0,0,X,0,0,0,0,0
2015,1,2,5,B6,754,N746JB,PBI,JFK,0845,0838,-7,11,0849,154,126,1028,1055,7,1119,1102,-17,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6440,N494CA,COS,LAX,1644,1644,0,32,1716,158,123,833,1819,6,1822,1825,3,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2599,N212WN,DAL,TPA,0830,0828,-2,15,0843,135,116,917,1139,5,1145,1144,-1,0,0,X,0,0,0,0,0
2015,1,1,4,AA,69,N3HTAA,MIA,SFO,1835,1836,1,12,1848,386,342,2585,2130,5,2201,2135,-26,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5658,N960SW,MTJ,DEN,0939,0927,-12,10,0937,68,43,196,1020,16,1047,1036,-11,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4410,N12967,IAH,BNA,0854,0847,-7,14,0901,112,87,657,1028,8,1046,1036,-10,0,0,X,0,0,0,0,0
2015,1,1,4,WN,408,N8635F,BWI,AUS,0900,0901,1,10,0911,235,216,1342,1147,5,1155,1152,-3,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1126,N33103,IAH,DEN,0730,0727,-3,13,0740,155,118,862,0838,9,0905,0847,-18,0,0,X,0,0,0,0,0
2015,1,1,4,NK,606,N623NK,RSW,DTW,0607,0601,-6,14,0615,166,155,1084,0850,10,0853,0900,7,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1016,N3AXAA,MCO,JFK,1550,1545,-5,34,1619,155,123,944,1822,12,1825,1834,9,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2824,N615MQ,DFW,AEX,0910,NA,NA,NA,NA,63,NA,285,NA,NA,1013,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,US,694,N942UW,PHX,HNL,1500,1456,-4,26,1522,404,388,2917,1850,11,1844,1901,17,0,0,X,17,0,0,0,0
2015,1,1,4,US,602,N197UW,ORD,PHX,0500,0459,-1,12,0511,228,214,1440,0745,6,0748,0751,3,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1983,N709SW,CMH,STL,0905,0901,-4,8,0909,95,73,409,0922,4,0940,0926,-14,0,0,X,0,0,0,0,0
2015,1,2,5,WN,910,N7749B,TPA,PVD,1010,1004,-6,8,1012,160,137,1136,1229,5,1250,1234,-16,0,0,X,0,0,0,0,0
2015,1,1,4,AA,334,N466AA,MFE,DFW,1130,1122,-8,11,1133,100,65,469,1238,36,1310,1314,4,0,0,X,0,0,0,0,0
2015,1,2,5,EV,6107,N15973,RIC,IAD,0630,0635,5,11,0646,57,29,100,0715,7,0727,0722,-5,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5465,N913SW,DEN,JMS,1940,2107,87,53,2200,113,90,573,0030,5,2233,0035,122,0,0,X,35,0,0,71,16
2015,1,1,4,WN,4999,N734SA,ELP,PHX,1000,0957,-3,17,1014,80,63,347,1117,6,1120,1123,3,0,0,X,0,0,0,0,0
2015,1,1,4,WN,705,N8645A,DEN,FLL,1750,1804,14,25,1829,215,202,1703,2351,4,2325,2355,30,0,0,X,16,0,14,0,0
2015,1,1,4,DL,2166,N324US,MCO,LGA,1500,1455,-5,18,1513,155,127,950,1720,10,1735,1730,-5,0,0,X,0,0,0,0,0
2015,1,2,5,AA,89,N3KTAA,IAH,MIA,0520,0514,-6,80,0634,141,113,964,0927,12,0841,0939,58,0,0,X,58,0,0,0,0
2015,1,1,4,EV,5939,N14953,IAD,RIC,2151,2147,-4,13,2200,45,24,100,2224,12,2236,2236,0,0,0,X,0,0,0,0,0
2015,1,1,4,US,1925,N545UW,CLT,TPA,0940,0942,2,25,1007,105,78,507,1125,5,1125,1130,5,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2525,N410WN,LAS,GEG,0920,0917,-3,11,0928,145,125,806,1133,6,1145,1139,-6,0,0,X,0,0,0,0,0
2015,1,1,4,AS,880,N594AS,HNL,SEA,1350,1339,-11,37,1416,352,311,2677,2127,8,2142,2135,-7,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1654,N731SA,SNA,LAS,1025,1030,5,11,1041,65,45,226,1126,6,1130,1132,2,0,0,X,0,0,0,0,0
2015,1,1,4,DL,81,N705DN,ATL,LAX,1625,1644,19,21,1705,309,251,1947,1816,10,1834,1826,-8,0,0,X,0,0,0,0,0
2015,1,1,4,EV,6188,N23139,ORD,ATW,1157,1151,-6,16,1207,56,37,160,1244,4,1253,1248,-5,0,0,X,0,0,0,0,0
2015,1,2,5,OO,6527,N932SW,EUG,SFO,0805,0753,-12,22,0815,108,71,451,0926,3,0953,0929,-24,0,0,X,0,0,0,0,0
2015,1,1,4,AS,316,N548AS,SEA,SFO,1405,1403,-2,13,1416,125,102,679,1558,6,1610,1604,-6,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1636,N77258,HNL,LAX,1446,1507,21,18,1525,338,282,2556,2207,19,2224,2226,2,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5200,N774SK,IAH,PHX,1435,1533,58,10,1543,172,147,1009,1710,4,1627,1714,47,0,0,X,0,0,42,5,0
2015,1,1,4,OO,5250,N295SW,MRY,SFO,1119,1115,-4,7,1122,46,21,77,1143,3,1205,1146,-19,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1946,N310NW,DEN,LGA,0730,0728,-2,32,0800,229,174,1620,1254,5,1319,1259,-20,0,0,X,0,0,0,0,0
2015,1,2,5,DL,810,N960AT,IAH,ATL,0725,0722,-3,15,0737,123,86,689,1003,11,1028,1014,-14,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1793,N431WN,MCI,LAX,0700,0705,5,20,0725,220,180,1363,0825,12,0840,0837,-3,0,0,X,0,0,0,0,0
2015,1,1,4,DL,793,N3739P,BOS,JFK,1745,1742,-3,19,1801,85,50,187,1851,11,1910,1902,-8,0,0,X,0,0,0,0,0
2015,1,2,5,UA,501,N809UA,BOS,ORD,0800,0823,23,13,0836,177,145,867,1001,6,0957,1007,10,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6370,N708SK,DEN,CLE,1359,1430,31,21,1451,166,126,1201,1857,8,1845,1905,20,0,0,X,0,0,15,5,0
2015,1,1,4,DL,2529,N929DL,ATL,CLE,1205,1200,-5,14,1214,109,76,554,1330,5,1354,1335,-19,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2588,N911DE,SRQ,LGA,1445,1440,-5,10,1450,165,136,1047,1706,11,1730,1717,-13,0,0,X,0,0,0,0,0
2015,1,1,4,NK,858,N515NK,SAN,IAH,0800,0752,-8,10,0802,178,159,1303,1241,10,1258,1251,-7,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3448,N656MQ,ORD,CHA,1100,1059,-1,15,1114,93,74,501,1328,6,1333,1334,1,0,0,X,0,0,0,0,0
2015,1,2,5,UA,200,N214UA,GUM,HNL,0710,0727,17,11,0738,430,401,3801,1819,11,1820,1830,10,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1091,N959DN,JAX,ATL,0915,0910,-5,13,0923,75,45,270,1008,8,1030,1016,-14,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1638,N3LLAA,MIA,DCA,1950,1949,-1,12,2001,150,127,919,2208,5,2220,2213,-7,0,0,X,0,0,0,0,0
2015,1,1,4,US,1704,N122US,RSW,CLT,1910,1903,-7,9,1912,112,88,600,2040,10,2102,2050,-12,0,0,X,0,0,0,0,0
2015,1,2,5,B6,28,N504JB,MCO,EWR,0905,0909,4,23,0932,150,124,937,1136,8,1135,1144,9,0,0,X,0,0,0,0,0
2015,1,2,5,WN,361,N482WN,BUF,FLL,0705,0720,15,9,0729,195,170,1165,1019,5,1020,1024,4,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1526,N320US,MCO,LGA,0800,0755,-5,16,0811,151,123,950,1014,10,1031,1024,-7,0,0,X,0,0,0,0,0
2015,1,1,4,WN,287,N8612K,MCO,BWI,1715,1904,109,19,1923,130,107,787,2110,6,1925,2116,111,0,0,X,2,0,0,109,0
2015,1,1,4,UA,1159,N78501,SFO,LAX,1323,1322,-1,17,1339,96,52,337,1431,11,1459,1442,-17,0,0,X,0,0,0,0,0
2015,1,1,4,US,1943,N508AY,CLT,SEA,0930,0928,-2,24,0952,350,310,2279,1202,9,1220,1211,-9,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2135,N464WN,DTW,BWI,0600,0555,-5,7,0602,100,61,409,0703,7,0740,0710,-30,0,0,X,0,0,0,0,0
2015,1,1,4,B6,469,N183JB,BOS,FLL,1915,1903,-12,11,1914,212,192,1237,2226,4,2247,2230,-17,0,0,X,0,0,0,0,0
2015,1,2,5,UA,347,N439UA,DEN,LGA,0823,0825,2,27,0852,224,183,1620,1355,4,1407,1359,-8,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5497,N755SK,IAH,PSP,1740,1743,3,11,1754,208,172,1269,1846,7,1908,1853,-15,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1527,N8625A,HOU,BWI,0620,0631,11,8,0639,170,134,1246,0953,4,1010,0957,-13,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5384,N872AS,CHA,ATL,1500,1455,-5,7,1502,56,25,106,1527,4,1556,1531,-25,0,0,X,0,0,0,0,0
